Id,SalePrice
1621,133118.625
1622,139374.6875
1623,272480.9375
1624,237008.25
1625,122424.5625
1626,184924.875
1627,182871.4375
1628,284181.375
1629,178171.5
1630,325913.8125
1631,202382.5625
1632,235498.875
1633,181987.625
1634,192656.65625
1635,180610.28125
1636,157851.46875
1637,183167.8125
1638,186098.875
1639,190476.375
1640,266065.75
1641,188611.9375
1642,245207.96875
1643,191918.90625
1644,220577.875
1645,214823.5625
1646,173117.3125
1647,160181.5
1648,127828.84375
1649,130648.1875
1650,102514.6875
1651,105613.15625
1652,117349.5625
1653,119438.3671875
1654,154246.609375
1655,159357.921875
1656,145547.21875
1657,149401.546875
1658,155121.6875
1659,125178.390625
1660,155215.9375
1661,371412.6875
1662,330186.0
1663,340881.5
1664,390465.875
1665,292787.3125
1666,306377.1875
1667,312055.5
1668,347497.625
1669,277622.8125
1670,328468.125
1671,272100.9375
1672,390146.8125
1673,273075.125
1674,244493.0625
1675,183733.75
1676,193868.375
1677,198362.8125
1678,429258.3125
1679,340990.1875
1680,298431.875
1681,263240.6875
1682,298970.5625
1683,182851.53125
1684,180704.8125
1685,186119.65625
1686,183415.265625
1687,198203.25
1688,209765.46875
1689,218493.75
1690,212767.21875
1691,201767.875
1692,268554.375
1693,190792.5
1694,180632.6875
1695,168404.34375
1696,244920.6875
1697,168049.34375
1698,335126.625
1699,326103.1875
1700,255686.5625
1701,282800.4375
1702,242834.0
1703,236028.75
1704,270352.9375
1705,241741.71875
1706,342197.5
1707,204497.875
1708,204533.1875
1709,247465.5625
1710,215609.0
1711,248079.125
1712,256840.375
1713,257688.0
1714,216687.03125
1715,198279.90625
1716,196644.96875
1717,185519.25
1718,131378.5
1719,224163.125
1720,242341.75
1721,168064.1875
1722,104925.5625
1723,141757.125
1724,223969.09375
1725,241808.9375
1726,189800.65625
1727,158818.25
1728,180333.96875
1729,161174.3125
1730,160296.5
1731,120134.875
1732,117977.875
1733,109697.125
1734,118853.625
1735,128281.96875
1736,94939.34375
1737,301832.625
1738,243115.375
1739,253947.234375
1740,185249.375
1741,173120.59375
1742,166676.828125
1743,177048.4375
1744,324110.125
1745,247553.3125
1746,227405.25
1747,215875.1875
1748,204604.1875
1749,164147.53125
1750,140397.90625
1751,257840.375
1752,108003.0625
1753,152755.125
1754,216046.25
1755,170059.125
1756,129612.3125
1757,101023.34375
1758,140136.34375
1759,155048.875
1760,163322.78125
1761,144993.25
1762,161454.09375
1763,182799.4375
1764,104868.84375
1765,201430.875
1766,189815.375
1767,223981.4375
1768,143371.75
1769,160642.125
1770,164158.875
1771,113540.0625
1772,129073.25
1773,107092.5
1774,151635.40625
1775,140386.375
1776,130348.25
1777,111779.53125
1778,150392.125
1779,126564.5
1780,181669.6875
1781,117285.40625
1782,56558.53125
1783,127265.6875
1784,105127.09375
1785,112552.1875
1786,127223.0625
1787,167537.03125
1788,65023.5625
1789,98016.375
1790,40729.8125
1791,194219.09375
1792,154545.5625
1793,160233.5625
1794,194202.40625
1795,122347.25
1796,138444.0625
1797,127479.84375
1798,105630.78125
1799,89789.71875
1800,108251.625
1801,102323.9375
1802,136614.875
1803,157135.09375
1804,134211.28125
1805,144621.5
1806,128395.890625
1807,183320.625
1808,119675.875
1809,108708.21875
1810,130297.03125
1811,104920.71875
1812,98037.375
1813,110256.09375
1814,103204.15625
1815,6599.84375
1816,120999.0625
1817,116254.40625
1818,179138.90625
1819,123429.65625
1820,26544.421875
1821,157386.09375
1822,153796.9375
1823,50256.625
1824,148406.375
1825,123633.875
1826,104161.125
1827,90854.0
1828,136075.5
1829,150480.625
1830,148825.09375
1831,154186.1875
1832,66649.25
1833,144062.84375
1834,124519.46875
1835,93874.28125
1836,128835.21875
1837,94469.0625
1838,109200.1875
1839,123594.15625
1840,129189.9375
1841,124964.625
1842,94651.625
1843,131401.5625
1844,134948.40625
1845,122304.5625
1846,149587.8125
1847,184621.5625
1848,21920.40625
1849,112034.0
1850,115789.25
1851,152502.90625
1852,117449.71875
1853,138975.234375
1854,175177.8125
1855,161174.6875
1856,228581.1875
1857,131053.375
1858,134675.625
1859,118019.15625
1860,155237.46875
1861,108377.0
1862,279419.6875
1863,274159.4375
1864,274132.6875
1865,332434.8125
1866,322979.3125
1867,236193.34375
1868,288301.1875
1869,221030.65625
1870,239176.6875
1871,245326.125
1872,179455.8125
1873,247715.125
1874,144654.15625
1875,192437.5625
1876,189080.125
1877,218863.25
1878,223350.875
1879,107357.6875
1880,127226.75
1881,251330.6875
1882,251207.25
1883,197105.21875
1884,207173.9375
1885,257615.5625
1886,288512.875
1887,231910.84375
1888,276060.1875
1889,175466.875
1890,107650.3125
1891,116626.328125
1892,87474.09375
1893,150653.5
1894,108048.3125
1895,144021.75
1896,117103.34375
1897,99498.46875
1898,121764.25
1899,163866.59375
1900,170158.25
1901,163533.6875
1902,134864.5
1903,216521.90625
1904,135373.5625
1905,182519.625
1906,144957.0
1907,195173.25
1908,122776.1796875
1909,163499.046875
1910,137308.5703125
1911,198457.75
1912,297792.5625
1913,175708.21875
1914,44432.3125
1915,283743.65625
1916,27195.625
1917,261666.625
1918,135623.6875
1919,184797.34375
1920,173551.9375
1921,359449.5625
1922,328915.125
1923,233149.40625
1924,230502.9375
1925,233445.84375
1926,358442.625
1927,128153.25
1928,172191.3125
1929,105731.65625
1930,128543.65625
1931,137410.1875
1932,134850.75
1933,181162.8125
1934,171055.6875
1935,168047.53125
1936,185967.5625
1937,176313.25
1938,182842.75
1939,245229.34375
1940,207436.4375
1941,166197.9375
1942,194691.5
1943,216528.3125
1944,294273.25
1945,355716.5625
1946,148421.0
1947,250179.1875
1948,167362.75
1949,268927.625
1950,221112.9375
1951,284979.0
1952,241030.5
1953,211498.25
1954,210162.8125
1955,120339.875
1956,292548.625
1957,157771.25
1958,302880.5625
1959,147932.8125
1960,110203.6875
1961,115815.0625
1962,107048.859375
1963,120559.34375
1964,104935.8828125
1965,141430.640625
1966,149463.734375
1967,276011.375
1968,363463.9375
1969,355562.9375
1970,358419.1875
1971,405651.625
1972,337919.1875
1973,274067.8125
1974,292072.6875
1975,436162.375
1976,295866.9375
1977,359341.375
1978,308882.5
1979,304397.75
1980,175126.875
1981,318256.5625
1982,219775.78125
1983,203744.53125
1984,176424.59375
1985,245273.65625
1986,236584.03125
1987,216979.953125
1988,185836.46875
1989,208268.46875
1990,226795.71875
1991,205206.15625
1992,241620.6875
1993,179022.25
1994,236374.75
1995,186006.1875
1996,308117.84375
1997,318398.6875
1998,308471.1875
1999,274578.0
2000,309556.3125
2001,252627.25
2002,232845.875
2003,245657.46875
2004,274090.90625
2005,234237.3125
2006,209076.6875
2007,250442.0
2008,210864.0625
2009,216682.375
2010,216397.75
2011,122335.0
2012,202991.0
2013,177675.78125
2014,194782.34375
2015,208805.25
2016,198274.625
2017,210063.1875
2018,92505.3125
2019,129448.71875
2020,64524.25
2021,98558.59375
2022,186026.3125
2023,132117.375
2024,287232.875
2025,356258.1875
2026,167440.078125
2027,143849.0
2028,151623.796875
2029,140401.734375
2030,254066.21875
2031,229981.625
2032,235185.390625
2033,245099.984375
2034,168146.796875
2035,207602.25
2036,212643.765625
2037,226998.875
2038,307599.40625
2039,235301.0625
2040,366289.125
2041,307241.9375
2042,197722.40625
2043,163382.5
2044,178799.0625
2045,208721.625
2046,130255.53125
2047,123226.28125
2048,144141.46875
2049,123627.0625
2050,170664.125
2051,107235.9375
2052,125856.3125
2053,144074.0625
2054,69989.25
2055,185599.46875
2056,147686.28125
2057,95996.0625
2058,217739.4375
2059,122516.625
2060,180713.5
2061,177641.875
2062,108240.1875
2063,97709.5
2064,115833.625
2065,132443.9375
2066,173149.3125
2067,101844.0
2068,132156.625
2069,86428.875
2070,107053.9375
2071,86703.40625
2072,143721.1875
2073,123050.375
2074,159056.375
2075,148504.0
2076,130525.8125
2077,138300.25
2078,103668.0625
2079,125331.15625
2080,111825.9375
2081,109987.59375
2082,95861.875
2083,139275.8125
2084,91347.21875
2085,89908.625
2086,124337.96875
2087,111974.875
2088,93081.21875
2089,74084.90625
2090,125932.5
2091,57231.1875
2092,111993.875
2093,158329.6875
2094,128724.8125
2095,144869.125
2096,85069.65625
2097,99504.375
2098,129760.5625
2099,16887.40625
2100,19351.125
2101,107550.0625
2102,130955.75
2103,83628.9375
2104,138760.0
2105,140098.71875
2106,53013.8125
2107,208505.1875
2108,122243.4375
2109,93100.59375
2110,140024.15625
2111,134630.25
2112,120428.46875
2113,112063.21875
2114,115848.96875
2115,158901.15625
2116,110294.9375
2117,141818.59375
2118,124415.5625
2119,124203.375
2120,120926.875
2121,116976.28125
2122,101857.75
2123,89623.21875
2124,183647.125
2125,127977.6875
2126,152945.0
2127,180904.8125
2128,148880.328125
2129,56524.75
2130,136263.1875
2131,147403.34375
2132,114858.0625
2133,128942.75
2134,126140.84375
2135,99298.3125
2136,60674.0
2137,110035.78125
2138,133703.625
2139,139438.9375
2140,137383.9375
2141,152274.6875
2142,129927.59375
2143,134858.15625
2144,87433.0625
2145,134412.9375
2146,149299.125
2147,128267.9375
2148,140309.78125
2149,155581.5625
2150,232637.9375
2151,120491.0
2152,182679.9375
2153,192995.53125
2154,96972.40625
2155,144753.53125
2156,273439.03125
2157,247033.1875
2158,238434.875
2159,226799.25
2160,186371.9375
2161,242659.875
2162,373541.875
2163,315457.0625
2164,254403.0625
2165,207394.3125
2166,157999.28125
2167,215521.21875
2168,172172.625
2169,209171.78125
2170,212253.3125
2171,158984.5
2172,124631.15625
2173,170293.3125
2174,235324.4375
2175,296030.9375
2176,294272.75
2177,239458.375
2178,224007.875
2179,153292.328125
2180,224932.375
2181,200991.875
2182,219034.125
2183,198910.3125
2184,128293.4375
2185,120058.6875
2186,153142.8125
2187,156084.46875
2188,160236.09375
2189,300002.25
2190,64193.09375
2191,53046.125
2192,57941.21875
2193,98115.5
2194,87451.96875
2195,97228.78125
2196,97134.1875
2197,104406.21875
2198,176251.9375
2199,198350.65625
2200,144312.75
2201,142792.5
2202,226299.0625
2203,128350.375
2204,160890.125
2205,103097.03125
2206,145759.78125
2207,194540.09375
2208,237339.3125
2209,197581.125
2210,134602.2109375
2211,116098.46875
2212,129643.5625
2213,92600.84375
2214,172446.34375
2215,98619.28125
2216,145348.375
2217,77857.0625
2218,78785.625
2219,90751.25
2220,45344.1875
2221,283409.53125
2222,258934.921875
2223,308589.75
2224,231781.125
2225,129154.625
2226,183152.4375
2227,222801.359375
2228,284102.0625
2229,247523.375
2230,141216.0
2231,209188.6875
2232,186790.5625
2233,195349.1875
2234,266868.5
2235,245424.9375
2236,268642.0625
2237,321743.4375
2238,217544.3125
2239,88771.1875
2240,159195.296875
2241,148224.625
2242,117580.484375
2243,116001.9375
2244,99298.59375
2245,107723.3046875
2246,141736.5625
2247,113735.9375
2248,111096.625
2249,113874.5625
2250,121891.5625
2251,87277.75
2252,180653.0
2253,149786.5
2254,171054.1875
2255,189933.9375
2256,189626.21875
2257,194078.46875
2258,169713.5625
2259,172405.03125
2260,97960.5625
2261,196612.15625
2262,217984.9375
2263,331898.625
2264,406676.0
2265,143234.125
2266,270765.875
2267,352990.625
2268,341752.9375
2269,169170.5
2270,209418.875
2271,222608.75
2272,190261.4375
2273,175769.875
2274,189680.3125
2275,160371.375
2276,176418.96875
2277,171773.4375
2278,156378.34375
2279,92953.21875
2280,99776.5
2281,163197.859375
2282,171017.625
2283,123555.796875
2284,119639.40625
2285,151373.0
2286,111142.59375
2287,333978.25
2288,270765.3125
2289,316300.0625
2290,377103.8125
2291,306084.5
2292,381034.25
2293,395702.75
2294,345864.3125
2295,421424.0625
2296,248420.5625
2297,304077.53125
2298,324081.625
2299,332452.1875
2300,310004.9375
2301,282394.375
2302,262042.5
2303,247086.8125
2304,238598.625
2305,192014.25
2306,192185.921875
2307,190880.0625
2308,227385.21875
2309,279285.84375
2310,203952.90625
2311,200423.65625
2312,177540.6875
2313,169302.625
2314,162455.625
2315,182580.0
2316,205267.625
2317,190577.8125
2318,171835.375
2319,186756.46875
2320,190899.625
2321,264308.859375
2322,213617.4375
2323,196828.5625
2324,195045.125
2325,214503.875
2326,192802.25
2327,211440.09375
2328,226598.90625
2329,185966.90625
2330,177559.4375
2331,326902.75
2332,361182.0625
2333,308494.625
2334,263504.375
2335,279127.6875
2336,304220.875
2337,198053.25
2338,251509.25
2339,239925.875
2340,380093.9375
2341,210367.9375
2342,242710.03125
2343,223168.90625
2344,223815.4375
2345,239780.09375
2346,206258.0625
2347,189152.8125
2348,231125.78125
2349,165954.5625
2350,273380.625
2351,261132.875
2352,247470.0625
2353,246564.1875
2354,127582.90625
2355,156427.8125
2356,151485.0625
2357,208636.84375
2358,201140.125
2359,111260.875
2360,121999.65625
2361,138638.375
2362,282247.9375
2363,142353.5625
2364,182199.4375
2365,215237.0625
2366,169237.84375
2367,194965.703125
2368,186924.96875
2369,192635.875
2370,151030.828125
2371,149511.3125
2372,191255.0625
2373,270591.4375
2374,303622.25
2375,252912.75
2376,327678.3125
2377,337050.375
2378,150895.4375
2379,208806.53125
2380,138561.875
2381,178520.625
2382,227414.8125
2383,212697.8125
2384,252604.5625
2385,170443.0
2386,146549.875
2387,122010.0625
2388,99284.8125
2389,117606.375
2390,155899.9375
2391,128211.625
2392,99570.9375
2393,181763.25
2394,118577.96875
2395,192106.96875
2396,144248.875
2397,220730.0
2398,118387.5
2399,81032.96875
2400,53210.15625
2401,103714.8125
2402,140107.40625
2403,128946.90625
2404,129730.8125
2405,157723.0625
2406,146616.78125
2407,121137.53125
2408,150773.65625
2409,96951.90625
2410,179993.09375
2411,103647.5625
2412,151888.4375
2413,113279.1875
2414,137950.25
2415,121275.8125
2416,127798.5
2417,132440.34375
2418,119478.78125
2419,121167.4375
2420,107155.5
2421,124910.65625
2422,94875.375
2423,115211.5625
2424,132989.3125
2425,198511.5
2426,129067.625
2427,126455.4375
2428,173759.625
2429,93795.46875
2430,136964.6875
2431,95022.75
2432,134331.6875
2433,134648.59375
2434,123797.6875
2435,143980.40625
2436,86304.0
2437,78084.0625
2438,102013.78125
2439,103732.0625
2440,120042.75
2441,122025.625
2442,85157.40625
2443,118399.0
2444,122314.59375
2445,106892.75
2446,104295.25
2447,205300.125
2448,137791.65625
2449,104766.546875
2450,152641.15625
2451,110974.0625
2452,201366.5
2453,79815.40625
2454,98775.25
2455,135833.09375
2456,96763.25
2457,133493.4375
2458,129676.15625
2459,108018.25
2460,137413.34375
2461,120461.65625
2462,127002.59375
2463,131405.65625
2464,169930.78125
2465,143949.4375
2466,135578.34375
2467,143068.75
2468,74973.96875
2469,69651.0625
2470,186844.0
2471,219096.34375
2472,165209.8125
2473,112448.828125
2474,87714.0
2475,220047.625
2476,97765.1875
2477,98338.375
2478,147275.4375
2479,88543.125
2480,148239.625
2481,130401.0
2482,112345.1875
2483,104826.46875
2484,128791.75
2485,121526.34375
2486,124614.5625
2487,189554.125
2488,167581.6875
2489,154235.8125
2490,151798.125
2491,136831.8125
2492,208677.9375
2493,161207.0625
2494,137275.5
2495,60894.5625
2496,237386.6875
2497,151473.4375
2498,100394.90625
2499,82902.625
2500,113731.71875
2501,148529.0
2502,153228.375
2503,114807.1875
2504,162915.125
2505,234923.09375
2506,253379.46875
2507,282000.875
2508,252122.5
2509,235224.75
2510,224767.46875
2511,193318.40625
2512,213576.0625
2513,242565.0
2514,270906.6875
2515,134971.0
2516,167478.8125
2517,124075.90625
2518,141459.375
2519,228993.75
2520,222735.25
2521,198130.0625
2522,229074.28125
2523,113820.0625
2524,117385.09375
2525,123096.65625
2526,128831.125
2527,112556.5
2528,137715.0
2529,126844.28125
2530,113022.5
2531,252789.8125
2532,229076.625
2533,209404.375
2534,262461.625
2535,295141.25
2536,250562.625
2537,253819.25
2538,190171.59375
2539,207254.71875
2540,182027.59375
2541,188893.90625
2542,172299.0625
2543,115054.09375
2544,97539.34375
2545,129590.125
2546,127743.21875
2547,141956.125
2548,161340.5625
2549,143458.84375
2550,634309.875
2551,131928.25
2552,141366.125
2553,66240.3125
2554,80662.21875
2555,113274.3125
2556,75646.25
2557,99997.0625
2558,195348.75
2559,140890.65625
2560,139470.375
2561,143964.015625
2562,140567.75
2563,128039.625
2564,185187.25
2565,138577.25
2566,123715.75
2567,94898.84375
2568,198177.25
2569,212218.75
2570,127654.4296875
2571,161109.1875
2572,179805.90625
2573,236913.875
2574,285057.75
2575,141187.25
2576,106955.625
2577,156735.53125
2578,79903.15625
2579,-11204.75
2580,80625.8125
2581,116857.4375
2582,129827.90625
2583,268263.71875
2584,181647.6875
2585,193323.75
2586,235626.0625
2587,206435.5
2588,123750.4375
2589,156479.4375
2590,223128.703125
2591,265896.25
2592,226870.65625
2593,259621.03125
2594,192068.3125
2595,232936.8125
2596,332232.3125
2597,202152.8125
2598,276502.8125
2599,303851.6875
2600,175360.75
2601,151216.03125
2602,58670.2265625
2603,80218.046875
2604,58407.6484375
2605,65240.4140625
2606,150278.875
2607,218171.4375
2608,200026.25
2609,171830.3125
2610,97405.1875
2611,154249.625
2612,163515.1875
2613,129543.1875
2614,110237.0625
2615,151383.75
2616,161674.8125
2617,188867.75
2618,237015.875
2619,225769.4375
2620,174427.0
2621,170462.5
2622,184736.8125
2623,240069.0625
2624,286373.4375
2625,256411.4375
2626,171298.375
2627,162453.5625
2628,396380.5625
2629,426317.8125
2630,324338.1875
2631,402671.9375
2632,360458.75
2633,285766.90625
2634,368193.625
2635,163597.6875
2636,163242.75
2637,194008.65625
2638,245463.46875
2639,190637.75
2640,153061.25
2641,80218.28125
2642,169934.5
2643,113405.15625
2644,115630.8125
2645,116116.3359375
2646,105088.9921875
2647,116691.3046875
2648,144493.5
2649,156474.96875
2650,146948.75
2651,141020.21875
2652,331644.1875
2653,252351.875
2654,231993.8125
2655,370174.875
2656,310788.25
2657,312657.375
2658,275353.5625
2659,286322.25
2660,314457.75
2661,325353.5
2662,350796.4375
2663,275877.0
2664,270026.5625
2665,319068.5625
2666,275219.5
2667,173423.5625
2668,189096.9375
2669,186694.8125
2670,277158.125
2671,197434.5625
2672,207581.03125
2673,216231.671875
2674,223368.453125
2675,185297.09375
2676,205278.75
2677,198427.65625
2678,255871.5
2679,275385.78125
2680,295020.84375
2681,377348.28125
2682,317318.8125
2683,442212.6875
2684,313461.0
2685,327389.0625
2686,224764.3125
2687,260048.0
2688,218895.3125
2689,198991.59375
2690,343524.3125
2691,179309.3125
2692,134577.46875
2693,205857.25
2694,116392.375
2695,213084.3125
2696,195470.9375
2697,179699.90625
2698,212190.21875
2699,176305.625
2700,151558.34375
2701,133909.21875
2702,96289.96875
2703,133599.53125
2704,138330.15625
2705,75330.0
2706,86169.3125
2707,106995.03125
2708,110329.25
2709,95785.375
2710,126006.09375
2711,287572.5
2712,367663.875
2713,163779.21875
2714,146407.96875
2715,154272.5
2716,133674.765625
2717,191553.34375
2718,219090.96875
2719,121491.0625
2720,192764.4375
2721,119450.125
2722,178217.75
2723,162094.09375
2724,104530.34375
2725,119390.78125
2726,119197.90625
2727,154909.1875
2728,179229.25
2729,125898.1875
2730,134997.5
2731,122959.0
2732,115151.5
2733,161640.21875
2734,140555.625
2735,120277.375
2736,119090.21875
2737,100753.9375
2738,118209.875
2739,141410.375
2740,142614.09375
2741,147244.125
2742,173365.4375
2743,146106.1875
2744,158966.375
2745,157391.75
2746,115292.0
2747,171685.875
2748,109903.5625
2749,126964.1875
2750,111035.1875
2751,122640.1875
2752,188987.375
2753,150658.875
2754,189712.875
2755,129580.28125
2756,72282.625
2757,57831.5625
2758,103292.5
2759,149013.25
2760,132096.5
2761,128960.625
2762,120722.1875
2763,172795.875
2764,162342.125
2765,268661.5
2766,116306.5625
2767,43782.09375
2768,97316.34375
2769,120426.71875
2770,147392.5
2771,82988.625
2772,70608.25
2773,181266.1875
2774,128562.03125
2775,129996.84375
2776,149308.34375
2777,145536.59375
2778,127514.15625
2779,116123.6875
2780,97099.6875
2781,72496.59375
2782,78870.34375
2783,83357.125
2784,98826.03125
2785,122292.3125
2786,55604.03125
2787,131244.0625
2788,51988.625
2789,172005.375
2790,91745.125
2791,97509.9375
2792,82208.375
2793,189075.75
2794,105182.9375
2795,121135.3125
2796,79656.75
2797,171854.25
2798,126470.125
2799,157877.5
2800,63274.96875
2801,120652.46875
2802,114289.125
2803,145674.9375
2804,129411.125
2805,107431.5
2806,65886.65625
2807,197972.71875
2808,151935.3125
2809,109497.0625
2810,126666.59375
2811,170505.75
2812,152552.90625
2813,149048.9375
2814,142984.59375
2815,81319.375
2816,232319.75
2817,166629.5625
2818,116859.3125
2819,227362.8359375
2820,121239.5
2821,87786.8125
2822,187342.1875
2823,276661.1875
2824,155998.4375
2825,162128.125
2826,133515.6875
2827,134545.34375
2828,246739.3125
2829,241054.28125
2830,220106.875
2831,197742.46875
2832,239402.25
2833,286668.6875
2834,221505.9375
2835,227728.6875
2836,208571.78125
2837,183890.9375
2838,126946.6875
2839,161763.8125
2840,203232.0625
2841,206289.78125
2842,241379.6875
2843,141471.21875
2844,160247.6875
2845,103831.4375
2846,208655.25
2847,204929.40625
2848,241408.1875
2849,206112.6875
2850,285726.875
2851,222575.25
2852,243150.125
2853,228091.1875
2854,150975.5
2855,217126.5
2856,206820.875
2857,194794.3125
2858,226255.0625
2859,96594.40625
2860,124777.4375
2861,142082.375
2862,219823.59375
2863,134891.0
2864,266572.9375
2865,127457.6875
2866,156602.84375
2867,95715.625
2868,110492.03125
2869,95933.875
2870,116207.5625
2871,74865.84375
2872,7320.09375
2873,80939.3125
2874,176795.3125
2875,106567.65625
2876,177522.15625
2877,138114.71875
2878,167157.3125
2879,125458.875
2880,110486.78125
2881,121994.5
2882,175107.75
2883,192582.09375
2884,195796.6875
2885,171920.375
2886,223694.3125
2887,104039.15625
2888,149430.75
2889,39938.125
2890,69892.875
2891,138491.59375
2892,14133.4375
2893,105991.96875
2894,6997.96875
2895,297995.34375
2896,264146.859375
2897,230148.5
2898,169574.5625
2899,233595.0625
2900,149283.6875
2901,211473.75
2902,197526.125
2903,297538.0
2904,349425.3125
2905,42688.0
2906,229511.5625
2907,111984.765625
2908,118930.0
2909,146655.4375
2910,59031.171875
2911,52609.3984375
2912,160043.125
2913,65746.46875
2914,57673.453125
2915,60033.8671875
2916,62100.109375
2917,158942.875
2918,96720.6875
2919,242607.78125
